dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
1,3,13,36,3,7,0.424242424,0,0,17.33333333,0.6667,False,False,0.4016866311147947,False,0.1,False,0.34881075920232674,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.035625835877224905,False,0.0,False,0.05200317907809144,AdaBoost
2,0,10,0,1,11,0.363636364,0,0,8.272727273,0.7273,True,False,0.07866454494449743,False,0.4,False,0.3762610828992548,AdaBoost
3,0,17,424,5,27,0.137741047,0,0,7.303030303,1.0909,False,True,0.5560080377169472,False,0.2,False,0.4459293513694436,AdaBoost
1,2,14,48,2,3,0.218181818,0,0,23.83333333,1.6667,False,False,0.08934444215199612,False,0.1,False,0.3123061137892505,AdaBoost
4,0,8,26,1,8,0.35,2,3,7.125,0.625,False,False,0.04842507896616833,False,0.0,False,0.12297433550841735,AdaBoost
1,0,5,0,1,3,0.5,0,0,16.33333333,0.6667,False,False,0.3805066892148416,False,0.1,False,0.3225328344681665,AdaBoost
1,0,2,0,2,1,1.0,0,0,0.0,1.0,False,False,0.036338897562862994,False,0.0,False,0.15448244403415987,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.056325380683438085,False,0.0,False,0.04637347136144924,AdaBoost
1,0,4,1,1,2,1.0,0,0,3.5,0.5,False,False,0.028581637958217807,False,0.0,False,0.06751539199335052,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.02719027548099275,False,0.0,False,0.07874607271618844,AdaBoost
1,0,5,0,4,1,1.0,0,0,0.0,1.0,False,False,0.036551323822631786,False,0.0,False,0.04283640708211038,AdaBoost
3,0,12,12,3,6,0.3125,0,0,13.44444444,1.3333,True,False,0.4410745673114347,False,0.5,False,0.4855449997327823,AdaBoost
1,0,17,85,3,13,0.165775401,0,0,13.44444444,1.5556,False,False,0.43204420461272297,False,0.3,True,0.5774502310284712,AdaBoost
1,0,4,0,1,2,0.666666667,0,0,7.0,0.5,False,False,0.3719751728945532,False,0.3,False,0.30180869092060225,AdaBoost
6,0,13,16,1,7,0.291666667,0,0,15.5,0.875,False,False,0.15032823619636773,False,0.3,False,0.1456462656229906,AdaBoost
2,0,5,4,1,5,0.46666666700000003,1,20,4.8,0.8,False,False,0.0004335233574204649,False,0.0,False,0.19754541250414195,AdaBoost
0,0,3,4,1,4,0.5,0,0,4.25,0.75,False,False,0.04220512239302825,False,0.0,False,0.13818960578507752,AdaBoost
1,2,15,19,4,3,0.271604938,0,0,40.1,2.1,True,False,0.09678236052301888,False,0.0,False,0.27056682544260063,AdaBoost
3,0,9,0,2,1,0.36,1,1,27.5,1.5,False,False,0.0729036038210235,False,0.4,False,0.4532735801037923,AdaBoost
4,0,5,18,1,9,0.333333333,0,0,9.111111111,1.0,False,False,0.12659229207067166,False,0.5,False,0.3102206448188803,AdaBoost
0,0,3,1,0,2,1.0,0,0,5.0,0.5,False,False,0.02207652474945303,False,0.0,False,0.020446168814246563,AdaBoost
1,3,4,63,3,11,0.487179487,0,0,9.357142857000001,1.4286,False,False,0.439084637337177,False,0.2,False,0.2740293647656427,AdaBoost
3,0,6,9,2,5,0.30952381,1,4,6.285714286,1.0,False,False,0.3729147018013633,False,0.2,False,0.36059815996934863,AdaBoost
1,0,2,1,1,2,1.0,0,0,0.0,1.0,False,False,0.03645456966095673,False,0.15,False,0.1845816912292744,AdaBoost
1,0,4,10,4,5,1.0,0,0,0.0,1.0,False,False,0.0413022069661267,False,0.15,False,0.038478599627633336,AdaBoost
1,0,4,24,0,5,0.444444444,0,0,12.66666667,1.0,False,False,0.058870180593779374,False,0.0,False,0.04517877177145515,AdaBoost
1,0,3,27,1,10,0.425,0,0,5.6,0.7,False,False,0.3975096192189431,False,0.0,False,0.4775691489392514,AdaBoost
4,0,9,39,3,10,0.35,1,1,5.7,0.8,False,False,0.09323892668744986,False,0.1,False,0.2778410953920395,AdaBoost
1,0,3,1,2,2,1.0,0,0,0.0,1.0,True,False,0.03681994425838708,False,0.385,False,0.4054923552618186,AdaBoost
1,0,11,11,9,6,0.5,0,0,21.85714286,0.5714,True,False,0.3868490895443373,False,0.4,False,0.37757594526516897,AdaBoost
1,2,13,14,7,7,0.296296296,0,0,57.61538462,3.4615,True,True,0.5127428313516565,True,0.6,False,0.3813725847128429,AdaBoost
1,0,6,516,5,41,0.29756097600000003,0,0,10.95121951,0.9268,False,False,0.4580039160101253,False,0.3,False,0.3653562089749109,AdaBoost
3,0,7,137,3,21,0.402173913,2,6,8.782608696,0.9565,False,False,0.03136577769101576,False,0.2,False,0.11844736511002715,AdaBoost
6,0,12,0,1,2,0.4,1,1,25.25,1.0,False,False,0.4368909538527735,False,0.3,False,0.2807742928136631,AdaBoost
4,0,12,0,1,3,0.36,1,1,50.8,0.8,False,False,0.06326248658688904,False,0.2,False,0.2662810912705828,AdaBoost
1,0,67,3,66,3,0.5555555560000001,0,0,0.0,1.0,False,False,0.4302569287736551,False,0.3,False,0.1931737577436212,AdaBoost
3,0,4,3,1,2,0.5,1,2,8.333333332999999,0.3333,True,False,0.03761271327929129,False,0.5,False,0.1435926650974654,AdaBoost
3,0,8,81,1,14,0.27777777800000003,2,7,11.05555556,1.2222,False,False,0.023815465388609264,False,0.0,False,0.1164393792697898,AdaBoost
5,0,4,0,2,2,0.666666667,0,0,10.0,0.5,False,False,0.42501247317459695,False,0.5,True,0.7317760861666227,AdaBoost
2,0,8,0,1,5,0.404761905,1,2,22.25,1.625,False,False,0.05315678238187547,False,0.4,False,0.4868462425877241,AdaBoost
1,1,10,41,8,10,0.327272727,0,0,7.0,0.8182,False,False,0.08194490806079932,False,0.4,False,0.4282682590213506,AdaBoost
3,0,13,8,1,2,0.472222222,0,0,12.0,0.4,False,False,0.3937658777575439,False,0.1,False,0.4380998184579295,AdaBoost
3,0,6,4,0,3,0.4,1,3,14.75,0.5,False,False,0.03299974349271545,False,0.0,False,0.12718126050080808,AdaBoost
1,0,6,3,2,2,0.5,0,0,7.0,0.6667,False,False,0.04755025754592846,False,0.4,True,0.5069532695045531,AdaBoost
1,0,1,1,1,2,1.0,0,0,0.0,1.0,False,False,0.03698012996784927,False,0.05,False,0.13307589626878955,AdaBoost
5,0,4,0,1,2,0.666666667,0,0,9.5,0.5,False,False,0.4233306749195552,False,0.4,True,0.6493287845454798,AdaBoost
1,0,0,6,0,3,0.5,0,0,3.75,0.75,False,False,0.052605180339302976,False,0.0,False,0.05709629121323183,AdaBoost
1,0,7,179,2,14,0.18939393899999998,0,0,4.9130434780000005,0.9129999999999999,False,False,0.08688178280618049,False,0.1,False,0.3870497723951009,AdaBoost
1,0,8,0,8,1,1.0,0,0,0.0,1.0,False,False,0.03861414285774377,False,0.0,False,0.06712978907082406,AdaBoost
4,0,6,10,1,5,0.6,1,1,4.6,0.8,False,False,0.06861714420403632,False,0.0,False,0.08019856610183056,AdaBoost
1,0,0,0,0,5,0.46666666700000003,0,0,5.0,0.8,False,False,0.05794925884682285,False,0.1,False,0.027590812792133684,AdaBoost
1,0,1,1,0,2,0.75,0,0,12.0,0.5,True,False,0.035986430501212016,False,0.1,False,0.1564995112773399,AdaBoost
1,0,0,2,0,5,0.46666666700000003,0,0,4.4,0.8,False,False,0.05799329708132234,False,0.03333333333333333,False,0.060717678132996764,AdaBoost
3,0,18,65,5,14,0.2,0,0,9.5,0.8571,False,False,0.1079148306584874,False,0.3,False,0.4287731198989094,AdaBoost
0,2,8,26,3,1,0.4,0,0,12.375,1.875,False,False,0.07457726205971409,False,0.0,False,0.2417655635453495,AdaBoost
1,0,8,9,3,5,0.333333333,0,0,33.28571429,0.7143,False,False,0.05741676348668765,False,0.2,False,0.2495688466985665,AdaBoost
2,0,6,1,5,1,1.0,0,0,8.0,0.5,False,False,0.03786730155018298,False,0.2,False,0.1427779881359846,AdaBoost
1,2,8,47,2,8,0.31168831199999997,0,0,7.363636363999999,1.0,False,False,0.4089215101815031,False,0.5,False,0.43441069858446935,AdaBoost
3,0,3,1,1,1,0.666666667,1,1,5.5,0.5,False,False,0.03833465104383186,False,0.05,False,0.1501519835486555,AdaBoost
1,0,2,0,1,8,0.4,0,0,17.0,1.5,False,False,0.0781050666801239,False,0.3,False,0.18613892918334016,AdaBoost
3,0,6,0,1,5,0.333333333,2,6,8.6,1.0,False,False,0.02297575583508402,False,0.2,False,0.4297713687532312,AdaBoost
1,0,7,0,1,3,0.5555555560000001,0,0,11.33333333,0.6667,False,False,0.04325578140860318,False,0.0,False,0.423894754007964,AdaBoost
2,0,16,36,9,10,0.185185185,1,1,7.615384615,0.9231,False,False,0.07673924499974395,False,0.4,False,0.4749957349326868,AdaBoost
2,0,3,1,1,2,0.666666667,1,1,10.0,0.6667,True,False,0.034906901475326435,False,0.0,False,0.27257309570779503,AdaBoost
1,0,33,122,6,8,0.244019139,0,0,45.0,3.25,True,False,0.4426049381791181,False,0.5,False,0.4496776307116336,AdaBoost
1,0,29,99,4,12,0.202380952,0,0,36.2,2.2667,False,False,0.4846510653604632,True,0.7,True,0.5062512336637038,Voting
3,0,4,0,1,1,0.5555555560000001,1,1,7.333333333,0.6667,False,False,0.044286920628473926,False,0.5,True,0.5687715225004748,AdaBoost
1,0,3,3,0,3,0.333333333,0,0,3.333333333,1.0,False,False,0.05825345941414248,False,0.0,False,0.263428379928464,AdaBoost
4,1,9,3,1,1,0.666666667,2,2,16.33333333,0.6667,False,False,0.03603876301608598,False,0.0,False,0.05736319088132937,AdaBoost
1,0,3,8,1,5,0.3,0,0,10.2,1.0,False,False,0.06436807788993452,False,0.0,False,0.34442812948752194,AdaBoost
6,0,13,29,1,8,0.242857143,0,0,16.8,0.9,False,False,0.1338850757862454,False,0.2,False,0.2738008937785497,AdaBoost
1,0,7,3,0,3,0.533333333,0,0,36.66666667,0.6667,False,False,0.375695968979364,False,0.0,False,0.36641959713521655,AdaBoost
1,0,4,3,0,3,0.833333333,0,0,3.0,0.6667,False,False,0.03455645426450688,False,0.0,False,0.03308337850053041,AdaBoost
4,0,6,19,1,7,0.47619047600000003,1,2,5.428571429,0.7143,False,False,0.05449085481083506,False,0.0,False,0.15195928766848052,AdaBoost
1,0,14,78,3,11,0.274725275,0,0,21.84615385,2.0769,False,False,0.1065634055837582,False,0.5,True,0.5715525808907053,AdaBoost
5,0,2,0,1,2,0.75,0,0,8.5,0.5,False,False,0.405337626317016,True,0.7,True,0.7634425591403942,Voting
4,0,16,490,4,29,0.128205128,2,3,9.424242424,1.0606,False,False,0.08793708468809325,False,0.1,False,0.12016885967602965,AdaBoost
2,0,14,305,5,21,0.214285714,1,3,6.923076922999999,0.8462,False,False,0.05728207377400627,False,0.0,False,0.3234121356904597,AdaBoost
1,0,1,95,1,12,0.37777777799999995,0,0,5.933333332999999,0.9333,False,False,0.06955311544193107,False,0.2,False,0.22960566214898534,AdaBoost
5,0,6,6,4,3,0.36,0,0,11.8,1.0,True,False,0.4503809009588686,False,0.5,True,0.6000783073408519,AdaBoost
2,0,10,17,2,4,0.261904762,1,1,7.428571429,0.8571,False,False,0.05222294411256925,False,0.1,False,0.2555365167889284,AdaBoost
1,0,5,0,2,1,1.0,0,0,0.0,1.0,False,False,0.03514511894931715,False,0.0,False,0.14088586746368326,AdaBoost
3,0,10,0,2,1,0.4375,1,1,22.2,1.0,True,False,0.05413220852788686,False,0.1,False,0.164370482679738,AdaBoost
3,0,5,1,1,1,0.75,1,1,3.5,0.5,False,False,0.3686039538730944,True,0.675,True,0.5457173806491189,Voting
0,0,7,1,1,2,0.75,0,0,14.66666667,0.3333,False,False,0.026072166581975045,False,0.3,False,0.1896593800923916,AdaBoost
1,0,179,91,174,14,0.23809523800000001,0,0,0.0,1.0,True,True,0.992349687732738,True,0.6,True,0.5514390105119379,AdaBoost
1,0,4,32,0,7,0.311111111,0,0,11.22222222,1.0,False,False,0.39728469687360696,False,0.1,False,0.16389642678604682,AdaBoost
3,0,21,0,2,2,0.28125,1,1,33.0,0.8889,False,False,0.05456015776617213,False,0.3,False,0.21293584268304674,AdaBoost
3,0,15,54,4,5,0.24242424199999998,0,0,18.83333333,1.75,True,False,0.45023386618244254,False,0.0,True,0.51193022570802,AdaBoost
1,0,4,1,1,2,1.0,0,0,3.5,0.5,False,False,0.02848594425146232,False,0.0,False,0.05316299345040368,AdaBoost
3,0,11,128,5,14,0.190789474,2,5,14.5,1.5,False,False,0.05039024289132955,False,0.4,False,0.41955480983965204,AdaBoost
1,0,0,1,0,1,0.5,0,0,10.0,1.0,False,False,0.05059522584685067,False,0.2,False,0.17605181845459011,AdaBoost
2,0,7,9,3,6,0.444444444,1,20,4.5,0.8333,False,False,0.0013312238516330266,False,0.0,False,0.07819746384631965,AdaBoost
1,0,5,33,3,14,0.226190476,0,0,12.6,1.1333,True,False,0.42313774511601215,False,0.2,False,0.3094083753025013,AdaBoost
3,0,2,4,2,4,0.625,1,3,7.5,0.75,False,False,0.034481211846237717,False,0.1,False,0.24832414281180096,AdaBoost
3,0,6,0,4,4,0.4375,0,0,11.75,1.0,True,False,0.4183698612805034,False,0.4,False,0.4379025107787747,AdaBoost
2,0,9,0,0,1,0.533333333,1,2,13.66666667,0.6667,False,False,0.02882468472950148,False,0.2,False,0.2972608623971749,AdaBoost
2,0,4,0,0,4,0.444444444,1,1,12.16666667,1.1667,False,False,0.3843737042674096,False,0.2,False,0.2855768839548513,AdaBoost
2,0,8,1,0,2,0.6,1,1,27.0,3.0,False,False,0.4408026927882828,True,0.6,True,0.6861625507441179,Voting
1,0,6,0,6,6,0.5,0,0,8.0,0.8333,True,False,0.061247640945137516,False,0.4,False,0.4615822878403346,AdaBoost
2,12,24,31,19,6,0.26666666699999997,0,0,15.0,1.3,True,True,0.5279739572169612,False,0.5,True,0.5533587582060274,AdaBoost
2,0,4,0,3,6,0.5,0,0,8.5,0.6667,True,False,0.3965150218254963,False,0.3,False,0.4120652529507402,AdaBoost
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.04858471019232765,False,0.0,False,0.048505218430120116,AdaBoost
0,0,14,4,2,2,0.833333333,0,0,20.75,0.75,False,False,0.028218279579444564,False,0.1,False,0.12991607414620598,AdaBoost
1,0,8,28,2,5,0.4166666670000001,0,0,8.375,1.125,False,False,0.06120919866628643,False,0.2,False,0.4632309219684733,AdaBoost
3,0,6,0,1,2,0.6,0,0,10.5,0.5,False,False,0.3885643296586854,True,0.6,True,0.6190989070579848,Voting
1,0,5,3,2,3,0.7777777779999999,0,0,0.0,1.0,False,False,0.043843784525163236,False,0.1,False,0.15518033648933782,AdaBoost
1,0,5,0,2,1,1.0,0,0,0.0,1.0,False,False,0.03514511894931715,False,0.0,False,0.14088586746368326,AdaBoost
3,0,15,43,3,16,0.166666667,1,6,12.77777778,1.2222,False,False,0.3766026155819202,True,0.6,False,0.32381114230456115,AdaBoost
3,0,18,126,4,14,0.16,1,1,13.55,1.05,False,False,0.08722439829821492,False,0.5,False,0.4694111203470656,AdaBoost
3,0,7,0,2,2,0.6,0,0,11.0,0.5,False,False,0.3898708025912388,True,0.6,True,0.5383263455295164,Voting
1,0,15,3,13,3,0.666666667,0,0,0.0,1.0,False,False,0.06298037801059048,False,0.5,False,0.495730698363129,AdaBoost
2,0,4,4,3,2,0.444444444,1,1,22.0,0.5,False,False,0.041063054515177416,False,0.0,False,0.13899013337689772,AdaBoost
1,0,274,0,273,1,1.0,0,0,0.0,1.0,False,True,0.998781474906806,True,0.7,True,0.8547770575438224,AdaBoost
4,0,7,10,1,5,0.46666666700000003,2,4,5.8,0.6,False,False,0.030150320615234788,False,0.0,False,0.17020127236073782,AdaBoost
1,0,7,10,3,8,0.270833333,0,0,8.25,1.0,True,False,0.07223630276313912,False,0.2,False,0.39072827445595104,AdaBoost
1,0,10,137,0,15,0.176470588,0,0,16.16666667,1.0556,False,False,0.08002194389958121,False,0.4,False,0.4437142416968938,AdaBoost
1,0,16,562,12,35,0.21031746,0,0,6.1388888889999995,1.0833,False,False,0.3847023475329718,True,0.7,True,0.5069009962377127,Voting
1,0,18,61,3,10,0.1875,0,0,10.73333333,0.8667,False,False,0.06949825869548489,False,0.2,False,0.4218208304427857,AdaBoost
1,0,3,6,0,2,1.0,1,2,22.25,0.75,False,False,0.018169424452388533,False,0.1,False,0.2401415310446442,AdaBoost
1,0,6,105,6,13,0.28,0,0,33.6,1.5333,True,False,0.10320628658596782,False,0.1,False,0.40913205084017945,AdaBoost
1,0,7,11,1,6,0.4166666670000001,0,0,3.333333333,0.8333,False,False,0.054913722127348456,False,0.0,False,0.154857638205147,AdaBoost
1,0,9,21,3,7,0.47619047600000003,0,0,4.0,0.8571,False,False,0.05681661250925026,False,0.0,False,0.19375329950877734,AdaBoost
4,0,7,0,4,1,0.666666667,1,1,13.5,1.0,True,False,0.05959557808268912,False,0.3,False,0.42124250003393215,AdaBoost
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.025464962401755168,False,0.0,False,0.06156597967212075,AdaBoost
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.03433117137003217,False,0.0,False,0.07184122002422663,AdaBoost
1,0,23,1,23,2,1.0,0,0,0.0,1.0,False,False,0.4160292141657823,False,0.3,False,0.4549311173457353,AdaBoost
1,0,20,0,1,7,0.457142857,0,0,62.875,2.375,False,False,0.08731032791051008,False,0.4,False,0.3070143970043511,AdaBoost
1,0,10,73,0,10,0.30612244899999996,0,0,12.57142857,1.0714,False,False,0.06667426334335738,False,0.1,False,0.19068270824712732,AdaBoost
1,0,11,1,0,2,0.75,0,0,22.0,0.5,False,False,0.3648990714874289,False,0.3,False,0.2878853883685385,AdaBoost
1,0,0,6,0,5,0.46666666700000003,0,0,3.4,0.8,False,False,0.05257510701956893,False,0.0,False,0.04900004580131443,AdaBoost
4,0,10,8,0,3,0.44,2,5,27.8,0.8,False,False,0.024873221151452848,False,0.1,False,0.0370888371687405,AdaBoost
1,0,17,31,6,6,0.22794117600000002,0,0,37.05555556,2.1111,False,False,0.4404389670838039,True,0.6,True,0.5135171982688478,Voting
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.04858471019232765,False,0.0,False,0.048505218430120116,AdaBoost
2,0,12,21,3,4,0.2,1,1,14.63636364,1.0909,False,False,0.3939962283001082,False,0.4,True,0.5710087060075141,AdaBoost
1,0,167,0,166,1,1.0,0,0,0.0,1.0,False,True,0.9760034429993008,True,0.7,True,0.8547770575438224,AdaBoost
1,0,7,72,3,11,0.106060606,0,0,15.23076923,1.0769,False,False,0.42056919474296733,False,0.4,False,0.4655306414162469,AdaBoost
2,0,9,85,3,14,0.303571429,1,20,4.714285714,0.9286,False,False,0.0018894784331412843,False,0.0,False,0.18706210607304966,AdaBoost
1,0,4,0,1,3,0.5555555560000001,0,0,7.666666667,0.6667,True,False,0.04440490108649228,False,0.2,False,0.4477534543124962,AdaBoost
5,0,2,0,1,1,1.0,0,0,12.0,0.0,False,False,0.0486133871860883,False,0.0,False,0.09293535197463228,AdaBoost
1,0,3,1,3,2,0.666666667,0,0,2.5,0.5,False,False,0.04010090648351754,False,0.1,False,0.27652335598218164,AdaBoost
0,1,37,28,1,9,0.256944444,0,0,46.16666667,2.0833,False,False,0.17303328653192607,False,0.2,False,0.33735005545301244,AdaBoost
2,0,7,0,3,1,1.0,0,0,11.0,0.0,False,False,0.028481227104791063,False,0.2,False,0.0766502301112918,AdaBoost
1,0,22,0,22,1,1.0,0,0,0.0,1.0,False,False,0.4041401667016841,False,0.4,False,0.4095398191958801,AdaBoost
1,0,4,0,3,6,0.444444444,0,0,6.5,0.8333,True,False,0.058950364851280815,False,0.0,False,0.2293108969202533,AdaBoost
1,0,4,3,4,2,0.333333333,0,0,61.33333333,5.6667,False,True,0.5571333121543739,False,0.2,False,0.22467471425770127,AdaBoost
2,0,8,3,1,2,0.75,0,0,13.66666667,0.3333,False,False,0.037815055937772964,False,0.2,False,0.2575599307129804,AdaBoost
1,3,8,46,6,8,0.226190476,0,0,7.416666667,1.1667,False,False,0.4342439264743593,False,0.4,False,0.4163594243936313,AdaBoost
1,0,2,0,1,4,0.4375,0,0,5.25,0.75,False,False,0.052269765170778984,False,0.1,False,0.2329212762091708,AdaBoost
